Status,Fulfilment,Sales Channel ,ship-service-level,Category,Size,Courier Status,Qty,Amount,ship-city,ship-state,ship-postal-code,promotion-ids,B2B,fulfilled-by,Year,Month,Day,DayOfWeek
3,1,0,1,7,6,0,1,368.0,1769,27,441601.0,2309,0,0,2022,4,17,6
2,0,0,0,7,8,0,1,399.0,4605,21,834008.0,3036,0,1,2022,5,4,2
2,0,0,0,7,6,0,1,399.0,4134,49,623707.0,3036,0,1,2022,5,19,3
2,0,0,0,5,8,0,1,540.0,2019,50,500090.0,3036,0,1,2022,4,25,0
2,0,0,0,7,7,0,1,399.0,4750,1,532127.0,3036,0,1,2022,4,29,4
3,1,0,1,7,7,0,1,399.0,2550,54,721302.0,2321,0,0,2022,4,15,4
2,0,0,0,7,7,0,1,349.0,3066,39,141008.0,3036,0,1,2022,5,15,6
2,0,0,0,2,8,0,1,388.0,3763,13,110003.0,3028,0,1,2022,5,3,1
2,0,0,0,7,5,0,1,487.0,3343,27,400050.0,3036,0,1,2022,4,6,2
3,1,0,1,7,8,0,1,399.0,541,22,560022.0,2492,0,0,2022,4,5,1
2,0,0,0,4,10,0,1,1125.0,2440,52,208011.0,3028,0,1,2022,5,8,6
2,0,0,0,4,6,0,1,696.0,2277,35,754113.0,3028,0,1,2022,4,11,0
2,0,0,0,4,6,0,1,563.0,615,53,263136.0,3028,0,1,2022,4,22,4
2,0,0,0,7,7,0,1,399.0,3734,27,410206.0,3036,0,1,2022,4,6,2
2,0,0,0,7,8,0,1,379.0,1020,49,600017.0,3028,0,1,2022,5,18,2
2,0,0,0,7,8,0,1,399.0,632,35,751023.0,3028,0,1,2022,4,22,4
3,1,0,1,4,0,0,1,455.0,1655,18,121012.0,1270,0,0,2022,5,15,6
3,1,0,1,7,5,0,1,329.0,4303,38,605001.0,972,0,0,2022,4,23,5
2,0,0,0,7,8,0,1,499.0,1362,43,313605.0,3028,0,1,2022,4,24,6
3,1,0,1,5,6,0,1,518.0,2618,54,700153.0,190,0,0,2022,5,5,3
3,1,0,1,6,6,0,1,721.0,1707,17,382026.0,2329,0,0,2022,4,9,5
2,0,0,0,7,9,0,1,449.0,541,22,560068.0,3036,0,1,2022,4,3,6
2,0,0,0,4,9,0,1,852.0,541,22,560054.0,3028,0,1,2022,4,13,2
2,0,0,0,6,6,0,1,791.0,3063,52,226016.0,3028,0,1,2022,5,22,6
2,0,0,0,4,6,0,1,824.0,541,22,560068.0,3028,0,1,2022,4,15,4
3,1,0,1,4,6,0,1,699.0,3575,27,400068.0,218,0,0,2022,5,13,4
3,1,0,1,4,8,0,1,680.0,3763,13,110014.0,2305,0,0,2022,4,10,6
2,0,0,0,7,6,0,1,486.0,4315,27,411040.0,3036,0,1,2022,5,7,5
3,1,0,1,6,0,0,1,859.0,2471,18,132001.0,2042,0,0,2022,4,24,6
2,0,0,0,7,6,0,1,399.0,5739,53,248198.0,3028,0,1,2022,5,3,1
3,1,0,1,6,7,0,1,735.0,2325,1,516001.0,1677,0,0,2022,5,7,5
3,1,0,1,7,5,0,1,487.0,541,22,560043.0,2751,0,0,2022,4,15,4
2,0,0,0,4,5,0,1,759.0,72,52,211002.0,3028,0,1,2022,4,15,4
2,0,0,0,4,5,0,1,759.0,4866,22,585222.0,3028,0,1,2022,4,6,2
0,1,0,1,7,8,1,0,380.0,4071,23,678004.0,3036,0,0,2022,4,21,3
0,1,0,1,6,0,1,0,785.71,5408,23,676306.0,3036,0,0,2022,5,10,1
3,1,0,1,7,8,0,1,295.0,1502,22,580004.0,880,0,0,2022,4,27,2
3,1,0,1,6,5,0,1,744.0,2019,50,500049.0,2738,0,0,2022,4,13,2
2,0,0,0,4,7,0,1,824.0,5651,23,680614.0,3028,0,1,2022,4,9,5
2,0,0,0,5,6,0,1,665.0,694,21,827009.0,3028,0,1,2022,5,23,0
0,1,0,1,4,5,1,0,625.71,3403,22,570008.0,3036,0,0,2022,4,1,4
2,0,0,0,4,8,0,1,682.0,3763,13,110059.0,3028,0,1,2022,4,7,3
0,0,0,0,4,10,2,1,597.0,4781,52,247001.0,3036,0,1,2022,4,8,4
2,0,0,0,4,10,0,1,666.0,2618,54,700055.0,3028,0,1,2022,5,12,3
2,0,0,0,4,5,0,1,696.0,4548,52,229406.0,3028,0,1,2022,5,12,3
2,0,0,0,7,5,0,1,635.0,2019,50,500049.0,3036,0,1,2022,5,23,0
2,0,0,0,4,6,0,1,641.0,3121,49,625007.0,3036,0,1,2022,5,30,0
2,0,0,0,7,10,0,1,382.0,2671,23,686503.0,3036,0,1,2022,5,30,0
0,1,0,1,7,10,1,0,286.67,3343,27,400068.0,3036,0,0,2022,5,12,3
0,0,0,0,4,6,2,1,654.0,3024,52,262701.0,3036,0,1,2022,4,8,4
0,1,0,1,4,8,1,0,922.86,4844,27,423301.0,3036,0,0,2022,5,8,6
2,0,0,0,7,10,0,1,301.0,541,22,560099.0,3028,0,1,2022,5,21,5
2,0,0,0,6,0,0,1,635.0,94,18,134003.0,3028,0,1,2022,5,8,6
0,0,0,0,4,8,2,1,1186.0,3225,54,713422.0,3036,0,1,2022,4,9,5
0,1,0,1,7,10,1,0,437.14,1119,49,641012.0,3036,0,0,2022,4,23,5
0,1,0,1,7,5,1,0,436.19,3763,13,110031.0,3036,0,0,2022,4,14,3
2,0,0,0,5,10,0,1,487.0,3289,27,416410.0,3028,0,1,2022,4,16,5
3,1,0,1,4,0,0,1,1099.0,407,52,245207.0,639,0,0,2022,5,16,0
0,1,0,1,4,7,1,0,1249.11,5355,23,695043.0,3036,0,0,2022,4,22,4
0,1,0,1,7,7,1,0,448.57,2019,50,500049.0,3036,0,0,2022,4,26,1
3,1,0,1,4,5,0,1,1115.0,4263,53,262501.0,2305,0,0,2022,4,12,1
2,0,0,0,4,5,0,1,854.0,2177,43,302012.0,3028,0,1,2022,5,29,6
2,0,0,0,6,8,0,1,771.0,3983,52,201301.0,3028,0,1,2022,5,18,2
2,0,0,0,4,5,0,1,1556.0,541,22,560048.0,3028,0,1,2022,5,29,6
3,1,0,1,4,5,0,1,1186.0,4605,21,834005.0,301,0,0,2022,5,17,1
3,1,0,1,5,8,0,1,309.0,778,22,560048.0,1795,0,0,2022,4,26,1
3,1,0,1,7,5,0,1,548.0,691,27,401501.0,195,0,0,2022,5,7,5
2,0,0,0,4,5,0,1,788.0,541,22,560045.0,3028,0,1,2022,4,16,5
3,1,0,1,7,10,0,1,499.0,2960,10,495450.0,341,0,0,2022,5,17,1
2,0,0,0,4,10,0,1,736.0,632,35,751010.0,3028,0,1,2022,5,31,1
2,0,0,0,7,10,0,1,542.0,3404,22,570008.0,3036,0,1,2022,4,5,1
2,0,0,0,7,5,0,1,486.0,2380,27,421204.0,3036,0,1,2022,4,26,1
2,0,0,0,7,10,0,1,345.0,2019,50,500090.0,3028,0,1,2022,5,30,0
2,0,0,0,7,8,0,1,452.0,2618,54,700081.0,3028,0,1,2022,4,4,0
2,0,0,0,7,5,0,1,435.0,1959,52,204101.0,3036,0,1,2022,4,13,2
0,1,0,1,4,8,1,0,662.86,1655,18,121008.0,3036,0,0,2022,4,16,5
3,1,0,1,4,0,0,1,824.0,1817,18,122001.0,2021,0,0,2022,4,25,0
2,0,0,0,7,6,0,1,0.0,3343,27,400053.0,3036,0,1,2022,4,28,3
3,1,0,1,7,5,0,1,399.0,1740,52,201011.0,1500,0,0,2022,5,20,4
3,1,0,1,4,6,0,1,759.0,3575,27,400058.0,2416,0,0,2022,4,15,4
2,0,0,0,7,5,0,1,292.0,5689,27,401305.0,3028,0,1,2022,4,2,5
2,0,0,0,4,5,0,1,636.0,3719,27,422009.0,3028,0,1,2022,4,6,2
2,0,0,0,7,0,0,1,376.0,2019,50,500068.0,3028,0,1,2022,4,22,4
0,1,0,1,4,6,1,0,615.24,541,22,560053.0,3036,0,0,2022,4,2,5
3,1,0,1,4,9,0,1,599.0,2146,23,685561.0,198,0,0,2022,5,24,1
3,1,0,1,7,7,0,1,487.0,1020,49,600099.0,192,0,0,2022,5,4,2
2,0,0,0,7,0,0,1,399.0,4206,23,680686.0,3028,0,1,2022,4,10,6
2,0,0,0,6,9,0,1,744.0,4671,53,247667.0,3028,0,1,2022,4,13,2
2,0,0,0,4,7,0,1,537.0,541,22,560061.0,3028,0,1,2022,5,28,5
2,0,0,0,7,6,0,1,399.0,1691,26,487551.0,3036,0,1,2022,4,17,6
2,0,0,0,5,0,0,1,574.0,35,17,382340.0,3028,0,1,2022,5,29,6
2,0,0,0,6,8,0,1,443.0,2942,54,700127.0,3028,0,1,2022,4,4,0
2,0,0,0,4,8,0,1,666.0,2222,10,496331.0,3028,0,1,2022,5,12,3
2,0,0,0,4,9,0,1,888.0,632,35,751019.0,3036,0,1,2022,5,17,1
2,0,0,0,7,5,0,1,379.0,5056,54,731101.0,3036,0,1,2022,4,5,1
2,0,0,0,7,0,0,1,399.0,3343,27,400071.0,3036,0,1,2022,5,10,1
2,0,0,0,7,7,0,1,301.0,658,43,334001.0,3028,0,1,2022,5,14,5
2,0,0,0,7,7,0,1,315.0,4574,17,360007.0,3028,0,1,2022,4,5,1
2,0,0,0,7,7,0,1,459.0,2991,54,741103.0,3036,0,1,2022,4,22,4
2,0,0,0,7,5,0,1,449.0,528,22,590003.0,3028,0,1,2022,4,4,0
2,0,0,0,5,6,0,1,550.0,5689,27,401202.0,3028,0,1,2022,5,7,5
3,1,0,1,4,6,0,1,666.0,4793,49,636004.0,2167,0,0,2022,4,11,0
2,0,0,0,4,5,0,1,832.0,4605,21,834003.0,3028,0,1,2022,5,27,4
2,0,0,0,7,8,0,1,349.0,3904,27,422002.0,3036,0,1,2022,4,23,5
2,0,0,0,4,10,0,1,539.0,2081,50,500016.0,3036,0,1,2022,4,6,2
2,0,0,0,6,8,0,1,771.0,4315,27,411014.0,3028,0,1,2022,5,19,3
0,1,0,1,4,5,1,0,662.86,5317,27,401107.0,3036,0,0,2022,5,9,0
2,0,0,0,4,8,0,1,916.0,3763,13,110037.0,3028,0,1,2022,4,22,4
2,0,0,0,7,8,0,1,459.0,3763,13,110034.0,3028,0,1,2022,4,10,6
2,0,0,0,7,0,0,1,471.0,379,26,456771.0,3028,0,1,2022,5,28,5
3,1,0,1,4,9,0,1,684.0,2450,27,415539.0,804,0,0,2022,4,28,3
2,0,0,0,4,0,0,1,852.0,541,22,560003.0,3036,0,1,2022,4,11,0
2,0,0,0,4,5,0,1,802.0,541,22,560013.0,3036,0,1,2022,5,7,5
2,0,0,0,5,5,0,1,399.0,4107,18,134116.0,3028,0,1,2022,4,15,4
2,0,0,0,7,9,0,1,476.0,541,22,560072.0,3036,0,1,2022,4,10,6
2,0,0,0,4,7,0,1,635.0,2124,22,577204.0,3028,0,1,2022,4,29,4
2,0,0,0,7,10,0,1,382.0,2585,49,642109.0,3036,0,1,2022,5,19,3
2,0,0,0,6,9,0,1,744.0,1119,49,641025.0,3028,0,1,2022,4,28,3
2,0,0,0,7,5,0,1,399.0,1479,53,248001.0,3028,0,1,2022,4,30,5
2,0,0,0,7,7,0,1,471.0,3952,13,110001.0,3036,0,1,2022,5,17,1
2,0,0,0,7,8,0,1,487.0,2450,27,415124.0,3028,0,1,2022,4,10,6
3,1,0,1,6,8,0,1,721.0,4865,50,500061.0,2309,0,0,2022,4,20,2
3,1,0,1,7,6,0,1,376.0,5757,1,530028.0,2298,0,0,2022,4,14,3
2,0,0,0,7,9,0,1,291.0,2019,50,500038.0,3036,0,1,2022,4,8,4
2,0,0,0,4,8,0,1,824.0,3641,20,181221.0,3028,0,1,2022,4,9,5
2,0,0,0,7,3,0,1,925.0,4315,27,411038.0,3036,0,1,2022,5,28,5
2,0,0,0,4,9,0,1,850.0,2651,43,324007.0,3028,0,1,2022,5,6,4
2,0,0,0,7,0,0,1,449.0,3952,13,110074.0,3028,0,1,2022,4,2,5
0,0,0,0,7,10,2,1,399.0,3758,1,524001.0,3036,0,1,2022,4,2,5
2,0,0,0,4,10,0,1,591.0,1020,49,600003.0,3028,0,1,2022,4,25,0
3,1,0,1,4,8,0,1,888.0,5472,23,670741.0,730,0,0,2022,4,27,2
0,0,0,0,7,8,2,1,471.0,4164,23,689547.0,3036,0,1,2022,4,13,2
3,1,0,1,6,6,0,1,724.0,4164,23,689112.0,1222,0,0,2022,5,4,2
2,0,0,0,4,10,0,1,799.0,2616,27,416001.0,3036,0,1,2022,5,12,3
2,0,0,0,4,7,0,1,788.0,1249,49,641114.0,3036,0,1,2022,4,26,1
2,0,0,0,4,0,0,1,788.0,2019,50,500065.0,3036,0,1,2022,4,20,2
2,0,0,0,4,8,0,1,788.0,4329,23,680551.0,3036,0,1,2022,4,8,4
0,1,0,1,4,5,1,0,806.67,3631,49,629901.0,3036,0,0,2022,5,10,1
2,0,0,0,4,5,0,1,1186.0,5331,49,613006.0,3028,0,1,2022,5,17,1
3,1,0,1,4,0,0,1,1149.0,2034,53,263139.0,1295,0,0,2022,5,19,3
3,1,0,1,7,10,0,1,665.0,3734,27,410206.0,1274,0,0,2022,5,28,5
2,0,0,0,5,0,0,1,329.0,3734,27,400709.0,3028,0,1,2022,4,14,3
3,1,0,1,7,6,0,1,544.0,2081,50,500004.0,196,0,0,2022,5,6,4
2,0,0,0,4,8,0,1,653.0,664,10,495004.0,3028,0,1,2022,4,17,6
2,0,0,0,5,8,0,1,493.0,1774,52,273001.0,3028,0,1,2022,4,22,4
0,1,0,1,7,8,1,0,358.1,541,22,560100.0,3036,0,0,2022,4,16,5
2,0,0,0,7,5,0,1,487.0,2019,50,500089.0,3036,0,1,2022,5,18,2
2,0,0,0,7,10,0,1,406.0,1054,49,608001.0,3026,0,1,2022,4,22,4
3,1,0,1,6,5,0,1,771.0,35,17,382443.0,1248,0,0,2022,5,22,6
2,0,0,0,7,6,0,1,353.0,541,22,560035.0,3028,0,1,2022,5,4,2
2,0,0,0,7,6,0,1,291.0,2019,50,500072.0,3036,0,1,2022,4,16,5
2,0,0,0,4,7,0,1,801.0,1679,18,121002.0,3028,0,1,2022,5,5,3
2,0,0,0,7,8,0,1,685.0,2019,50,500091.0,3028,0,1,2022,4,20,2
2,0,0,0,7,5,0,1,376.0,541,22,560082.0,3028,0,1,2022,5,3,1
2,0,0,0,4,8,0,1,599.0,3095,52,226017.0,3028,0,1,2022,5,26,3
2,0,0,0,4,7,0,1,1260.0,35,17,380058.0,3028,0,1,2022,5,4,2
2,0,0,0,5,0,0,1,518.0,2120,26,452014.0,3036,0,1,2022,4,5,1
3,1,0,1,5,8,0,1,625.0,4315,27,411038.0,1076,0,0,2022,5,12,3
0,1,0,1,4,8,1,0,811.43,3763,13,110014.0,3036,0,0,2022,5,16,0
3,1,0,1,7,0,0,1,432.0,2019,50,500061.0,843,0,0,2022,4,22,4
2,0,0,0,7,6,0,1,568.0,5284,52,271310.0,3028,0,1,2022,5,14,5
3,1,0,1,7,10,0,1,301.0,626,27,431801.0,259,0,0,2022,5,26,3
2,0,0,0,4,5,0,1,888.0,4673,35,769004.0,3028,0,1,2022,4,12,1
2,0,0,0,4,8,0,1,599.0,1598,23,682311.0,3028,0,1,2022,4,4,0
2,0,0,0,4,8,0,1,635.0,3066,39,141003.0,3028,0,1,2022,4,11,0
2,0,0,0,5,5,0,1,518.0,2550,54,721302.0,3036,0,1,2022,5,23,0
2,0,0,0,7,10,0,1,544.0,3264,52,250001.0,3028,0,1,2022,5,23,0
3,1,0,1,7,5,0,1,429.0,4069,1,534260.0,1986,0,0,2022,4,25,0
0,0,0,0,7,8,2,1,368.0,3063,52,226026.0,3036,0,1,2022,4,30,5
2,0,0,0,4,6,0,1,563.0,2522,35,758022.0,3028,0,1,2022,4,8,4
2,0,0,0,7,5,0,1,749.0,541,22,560077.0,3028,0,1,2022,5,12,3
3,1,0,1,7,10,0,1,499.0,6170,19,171006.0,669,0,0,2022,5,3,1
3,1,0,1,4,7,0,1,967.0,242,17,382424.0,69,0,0,2022,5,12,3
2,0,0,0,4,8,0,1,771.0,4011,52,285001.0,3028,0,1,2022,5,25,2
3,1,0,1,7,7,0,1,286.0,3343,27,400043.0,842,0,0,2022,4,24,6
2,0,0,0,7,5,0,1,399.0,2225,35,752050.0,3036,0,1,2022,4,10,6
3,1,0,1,7,7,0,1,725.0,632,35,751001.0,613,0,0,2022,5,5,3
0,0,0,0,4,9,2,1,721.0,1935,52,210301.0,3036,0,1,2022,5,13,4
2,0,0,0,5,10,0,1,574.0,1107,23,683112.0,3036,0,1,2022,5,23,0
2,0,0,0,4,5,0,1,736.0,3343,27,400052.0,3036,0,1,2022,4,22,4
8,1,0,1,4,10,0,1,1338.0,508,39,151001.0,2324,0,0,2022,4,6,2
2,0,0,0,4,5,0,1,1281.0,5979,49,603103.0,3036,0,1,2022,4,9,5
2,0,0,0,4,9,0,1,641.0,4903,19,172001.0,3028,0,1,2022,5,27,4
2,0,0,0,7,8,0,1,426.0,1161,9,160036.0,3028,0,1,2022,4,1,4
2,0,0,0,7,9,0,1,329.0,1078,54,712102.0,3028,0,1,2022,5,4,2
2,0,0,0,5,7,0,1,387.0,3292,50,508207.0,3028,0,1,2022,4,5,1
2,0,0,0,4,6,0,1,759.0,541,22,560043.0,3036,0,1,2022,5,4,2
2,0,0,0,4,7,0,1,759.0,3635,26,485446.0,3028,0,1,2022,4,26,1
2,0,0,0,4,7,0,1,835.0,5373,23,682301.0,3028,0,1,2022,4,8,4
2,0,0,0,6,5,0,1,771.0,1321,13,110092.0,3028,0,1,2022,5,21,5
3,1,0,1,4,9,0,1,1186.0,1087,52,284301.0,2056,0,0,2022,4,27,2
3,1,0,1,7,7,0,1,299.0,524,39,143532.0,880,0,0,2022,4,27,2
2,0,0,0,7,5,0,1,399.0,3061,27,412201.0,3028,0,1,2022,4,16,5
2,0,0,0,4,6,0,1,542.0,1655,18,121004.0,3028,0,1,2022,4,5,1
3,1,0,1,4,7,0,1,478.0,35,17,380005.0,115,0,0,2022,5,16,0
3,1,0,1,7,9,0,1,382.0,5317,27,400606.0,791,0,0,2022,4,20,2
3,1,0,1,4,5,0,1,1099.0,5221,20,190011.0,1042,0,0,2022,5,4,2
2,0,0,0,5,7,0,1,365.0,4120,18,132103.0,3028,0,1,2022,4,10,6
2,0,0,0,6,5,0,1,885.0,541,22,560108.0,3036,0,1,2022,5,12,3
2,0,0,0,7,7,0,1,382.0,541,22,560078.0,3036,0,1,2022,5,26,3
2,0,0,0,4,5,0,1,542.0,541,22,560079.0,3028,0,1,2022,4,1,4
2,0,0,1,7,8,0,1,0.0,2409,49,600061.0,3036,0,1,2022,5,10,1
2,0,0,0,4,6,0,1,841.0,3638,27,440015.0,3028,0,1,2022,4,1,4
2,0,0,0,4,7,0,1,999.0,3638,27,440016.0,3036,0,1,2022,5,16,0
3,1,0,1,4,6,0,1,646.0,3343,27,400063.0,2757,0,0,2022,4,6,2
3,1,0,1,4,0,0,1,684.0,3404,22,570017.0,2301,0,0,2022,4,13,2
2,0,0,0,4,6,0,1,680.0,5374,23,680002.0,3028,0,1,2022,4,10,6
2,0,0,0,5,7,0,1,329.0,1482,14,110052.0,3036,0,1,2022,4,11,0
3,1,0,1,7,5,0,1,685.0,1527,27,421201.0,2089,0,0,2022,4,25,0
3,1,0,1,7,0,0,1,469.0,2019,50,500094.0,1673,0,0,2022,5,13,4
2,0,0,0,6,8,0,1,625.0,3063,52,226001.0,3028,0,1,2022,5,4,2
2,0,0,0,4,8,0,1,632.0,5317,27,400601.0,3036,0,1,2022,4,17,6
3,1,0,1,7,7,0,1,521.0,2019,50,500090.0,2883,0,0,2022,4,8,4
2,0,0,1,4,7,0,1,0.0,3763,13,110085.0,3036,0,1,2022,4,6,2
2,0,0,0,4,0,0,1,653.0,528,22,590019.0,3036,0,1,2022,4,16,5
2,0,0,0,7,8,0,1,301.0,541,22,560092.0,3028,0,1,2022,5,16,0
3,1,0,1,4,8,0,1,771.0,632,35,751014.0,2973,0,0,2022,4,19,1
2,0,0,0,4,8,0,1,631.0,3763,13,110092.0,3028,0,1,2022,5,3,1
2,0,0,0,6,9,0,1,744.0,5223,49,626125.0,3028,0,1,2022,4,8,4
2,0,0,0,7,7,0,1,269.0,2942,54,712248.0,3028,0,1,2022,4,3,6
2,0,0,0,4,10,0,1,999.0,2019,50,502032.0,3028,0,1,2022,5,25,2
0,1,0,1,6,7,1,0,842.86,3246,52,281004.0,3036,0,0,2022,5,20,4
2,0,0,0,7,10,0,1,487.0,541,22,560028.0,3036,0,1,2022,5,13,4
0,1,0,1,4,6,1,0,722.86,3264,52,250001.0,3036,0,0,2022,4,13,2
2,0,0,0,4,0,0,1,641.0,72,52,211001.0,3028,0,1,2022,5,26,3
0,1,0,1,7,8,1,0,361.9,4315,27,411041.0,3036,0,0,2022,5,14,5
2,0,0,0,4,7,0,1,1125.0,2019,50,500084.0,3036,0,1,2022,5,7,5
2,0,0,0,7,0,0,1,449.0,3387,52,227811.0,3036,0,1,2022,4,2,5
3,1,0,1,4,0,0,1,654.0,4990,52,224188.0,828,0,0,2022,4,22,4
3,1,0,1,4,0,0,1,1186.0,35,17,382424.0,221,0,0,2022,5,22,6
2,0,0,0,4,7,0,1,1133.0,2019,50,500045.0,3036,0,1,2022,5,15,6
2,0,0,0,7,10,0,1,353.0,5052,17,395007.0,3036,0,1,2022,4,5,1
2,0,0,0,7,0,0,1,665.0,1817,18,122009.0,3028,0,1,2022,5,9,0
2,0,0,0,4,0,0,1,613.0,5317,27,401101.0,3036,0,1,2022,5,25,2
0,0,0,0,6,0,2,1,771.0,4315,27,411014.0,3036,1,1,2022,5,19,3
0,0,0,0,7,6,2,1,399.0,5757,1,530003.0,3036,0,1,2022,4,9,5
0,0,0,0,7,7,2,1,635.0,912,54,731213.0,3036,0,1,2022,4,21,3
3,1,0,1,6,7,0,1,771.0,4039,49,602105.0,623,0,0,2022,5,31,1
2,0,0,0,7,8,0,1,459.0,3763,13,110034.0,3036,0,1,2022,5,4,2
2,0,0,0,6,5,0,1,721.0,5331,49,613007.0,3028,0,1,2022,4,27,2
3,1,0,1,7,8,0,1,484.0,2019,50,500028.0,1526,0,0,2022,5,10,1
3,1,0,1,7,7,0,1,657.0,2755,23,682030.0,2878,0,0,2022,4,1,4
2,0,0,0,7,10,0,1,709.0,778,22,560102.0,3036,0,1,2022,5,30,0
2,0,0,0,5,9,0,1,487.0,1020,49,600095.0,3036,0,1,2022,4,26,1
2,0,0,0,7,5,0,1,533.0,5455,35,752027.0,3028,0,1,2022,5,4,2
3,1,0,1,7,10,0,1,696.0,1817,18,122001.0,255,0,0,2022,5,16,0
2,0,0,0,4,7,0,1,537.0,541,22,560068.0,3028,0,1,2022,5,18,2
0,0,0,0,4,6,2,1,655.0,1020,49,600037.0,3036,0,1,2022,5,4,2
2,0,0,0,6,10,0,1,791.0,5654,17,390011.0,3037,0,1,2022,4,14,3
0,0,0,0,7,8,2,1,459.0,1020,49,600096.0,3036,0,1,2022,5,28,5
2,0,0,0,7,0,0,1,517.0,1119,49,641037.0,3036,0,1,2022,4,30,5
0,1,0,1,4,5,1,0,455.24,4008,1,523001.0,3036,0,0,2022,5,20,4
2,0,0,0,6,7,0,1,771.0,2209,20,180012.0,3028,0,1,2022,5,15,6
3,1,0,1,4,6,0,1,788.0,1741,52,201005.0,2311,0,0,2022,4,17,6
3,1,0,1,4,9,0,1,1096.0,3303,39,140301.0,226,0,0,2022,5,20,4
2,0,0,0,7,8,0,1,382.0,1740,52,201014.0,3028,0,1,2022,5,27,4
3,1,0,1,7,10,0,1,399.0,2380,27,421202.0,1091,0,0,2022,5,9,0
2,0,0,0,7,6,0,1,517.0,1020,49,600040.0,3028,0,1,2022,4,20,2
2,0,0,0,7,6,0,1,517.0,3563,50,504102.0,3028,0,1,2022,5,12,3
0,1,0,1,7,0,1,0,448.57,4071,23,678001.0,3036,0,0,2022,5,11,2
3,1,0,1,4,8,0,1,653.0,5374,23,680004.0,2759,0,0,2022,4,6,2
2,0,0,0,4,6,0,1,1099.0,3262,54,721102.0,3028,0,1,2022,4,24,6
3,1,0,1,6,6,0,1,699.0,4315,27,411021.0,95,0,0,2022,5,31,1
2,0,0,0,7,7,0,1,486.0,541,22,560100.0,3036,0,1,2022,5,5,3
2,0,0,0,4,8,0,1,788.0,3763,13,110039.0,3028,0,1,2022,5,31,1
3,1,0,1,4,8,0,1,1127.0,541,22,560103.0,196,0,0,2022,5,6,4
3,1,0,1,4,6,0,1,1115.0,3952,13,110036.0,830,0,0,2022,4,22,4
0,0,0,0,4,7,2,1,955.0,1280,12,396210.0,3036,0,1,2022,4,5,1
2,0,0,0,4,5,0,1,1133.0,5850,1,530007.0,3036,0,1,2022,5,30,0
2,0,0,0,7,0,0,1,476.0,97,27,421505.0,3036,0,1,2022,4,19,1
3,1,0,1,7,8,0,1,376.0,1785,52,201307.0,2001,0,0,2022,4,21,3
3,1,0,1,5,7,0,1,574.0,721,26,450331.0,2409,0,0,2022,4,18,0
2,0,0,0,7,8,0,1,511.0,3763,13,110025.0,3028,0,1,2022,5,8,6
2,0,0,0,4,5,0,1,486.0,541,22,560083.0,3036,0,1,2022,5,12,3
3,1,0,1,4,6,0,1,771.0,5317,27,400615.0,203,0,0,2022,5,19,3
2,0,0,0,7,10,0,1,568.0,5257,17,362150.0,3028,0,1,2022,5,26,3
2,0,0,0,6,5,0,1,807.0,2019,50,502319.0,3036,0,1,2022,4,14,3
2,0,0,0,7,7,0,1,517.0,541,22,560047.0,3028,0,1,2022,5,13,4
2,0,0,0,4,7,0,1,1463.0,3172,19,175131.0,3028,0,1,2022,4,12,1
2,0,0,0,4,7,0,1,684.0,1132,35,753010.0,3028,0,1,2022,4,15,4
3,1,0,1,6,10,0,1,724.0,4315,27,411017.0,1210,0,0,2022,5,3,1
3,1,0,1,5,10,0,1,321.0,35,17,382330.0,255,0,0,2022,5,17,1
2,0,0,0,4,10,0,1,642.0,2019,50,500072.0,3028,0,1,2022,4,3,6
2,0,0,0,7,8,0,1,399.0,3063,52,226016.0,3036,0,1,2022,4,17,6
3,1,0,1,4,10,0,1,688.0,27,51,799006.0,2334,0,0,2022,3,31,3
3,1,0,1,4,6,0,1,654.0,1050,26,480001.0,2306,0,0,2022,4,11,0
2,0,0,0,4,6,0,1,850.0,3156,23,676541.0,3028,0,1,2022,5,21,5
2,0,0,0,7,3,0,1,505.0,1020,49,600040.0,3036,0,1,2022,4,30,5
2,0,0,0,5,10,0,1,574.0,1018,23,683572.0,3028,0,1,2022,5,15,6
2,0,0,0,7,9,0,1,399.0,4071,23,678502.0,3028,0,1,2022,4,30,5
2,0,0,0,7,5,0,1,518.0,4411,39,147001.0,3028,0,1,2022,4,17,6
2,0,0,0,4,0,0,1,969.0,5902,18,135001.0,3028,0,1,2022,4,22,4
2,0,0,0,4,7,0,1,1349.0,541,22,560037.0,3028,0,1,2022,5,23,0
0,0,0,0,6,5,2,1,588.0,3881,17,370655.0,3036,0,1,2022,5,8,6
2,0,0,0,4,10,0,1,589.0,1020,49,600126.0,3036,0,1,2022,4,3,6
2,0,0,0,4,5,0,1,759.0,3246,52,281001.0,3028,0,1,2022,4,15,4
2,0,0,0,4,6,0,1,666.0,4902,29,793002.0,3028,0,1,2022,5,25,2
2,0,0,0,4,8,0,1,888.0,2755,23,682037.0,3028,0,1,2022,4,28,3
2,0,0,0,4,5,0,1,788.0,2618,54,700034.0,3036,0,1,2022,4,22,4
2,0,0,0,7,5,0,1,435.0,3638,27,440002.0,3028,0,1,2022,4,15,4
3,1,0,1,6,8,0,1,735.0,4315,27,411038.0,30,0,0,2022,5,7,5
2,0,0,0,7,5,0,1,442.0,3232,15,403601.0,3028,0,1,2022,4,18,0
3,1,0,1,7,5,0,1,526.0,4174,7,800023.0,1566,0,0,2022,5,25,2
